# Playlist Version: v20260905031111
# Generated At: 2026-09-05 03:11:11

央视频道,#genre
辽宁卫视,http://14.145.187.131:4022/rtp/239.77.0.123:5146
辽宁卫视,http://14.145.143.181:14022/rtp/239.77.0.123:5146
辽宁卫视,http://14.157.24.117:2345/rtp/239.77.1.103:5146
辽宁卫视,http://113.95.135.67:8188/rtp/239.77.1.103:5146
辽宁卫视,http://120.198.95.220:9901/tsfile/live/1051_1.m3u8?key=txiptv&playlive=1&down=1
辽宁卫视,http://14.145.187.131:4022/rtp/239.77.1.103:5146
辽宁卫视,http://14.145.143.181:14022/rtp/239.77.1.103:5146
辽宁卫视,http://14.112.67.22:3861/rtp/239.77.0.123:5146
辽宁卫视,http://183.236.43.98:4013/udp/239.77.1.103:5146
辽宁卫视,http://183.62.8.58:50085/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://14.157.24.117:2345/rtp/239.77.0.123:5146
辽宁卫视,http://113.95.135.67:8188/rtp/239.77.0.123:5146
辽宁卫视,http://183.237.95.108:9901/tsfile/live/1056_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://120.238.94.82:9901/tsfile/live/1077_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://112.66.102.205:8888/rtp/239.253.64.150:5140
辽宁都市频道,http://116.2.170.241:4010/rtp/232.0.0.154:1234
辽宁影视剧,http://116.2.170.241:4010/rtp/232.0.0.25:1234
辽宁教育青少频道,http://116.2.170.241:4010/rtp/232.0.0.241:1234
辽宁生活频道,http://116.2.170.241:4010/rtp/232.0.0.150:1234
辽宁公共频道,http://116.2.170.241:4010/rtp/232.0.0.168:1234
辽宁北方频道,http://116.2.170.241:4010/rtp/232.0.0.151:1234
辽宁经济频道,http://116.2.170.241:4010/rtp/232.0.0.156:1234
朝阳融媒,http://115.171.216.32:4000/rtp/225.1.8.69:8002
朝阳融媒,http://111.196.130.52:20000/rtp/239.3.1.163:8001
朝阳融媒,http://115.171.216.40:4000/rtp/225.1.8.69:8002
朝阳融媒,http://114.254.36.113:18888/rtp/239.3.1.163:8001
朝阳融媒,http://221.220.128.76:8012/rtp/239.3.1.163:8001
朝阳融媒,http://123.118.63.60:8686/rtp/239.3.1.163:8001
朝阳融媒,http://114.254.38.234:8888/rtp/239.3.1.163:8001

海南频道,#genre
海南卫视,rtsp://27.148.240.138/PLTV/88888888/224/3221227068/43696065.smil?zoneoffset=480&icpid=bestv&accounttype=1&limitflux=-1&limitdur=-1&tenantId=8601&accountinfo=%7E%7EV2.0%7ExIF7mViLPuEGqT43Eif9UQ%7ERH_bzdopoyPxlRU4atqrACUj7Kb_s8IKRSC5hfWjBp2C0uPjYkVP86x1wrwHEXJubPWheWUZdAXNCtpsgGp_qx6-jqXXjPXiFE6TsQt7xeo%7EExtInfoWNHSPSTb%2B3AG0FnUkYLPMw%3D%3D%3A20191104122119%2C830459%2C27.158.100.159%2C20191104122119%2Curn%3AHuawei%3AliveTV%3AXTV43696064%2C83045920191104122118%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2CEND&GuardEncType=2&it=H4sIAAAAAAAAAC2OwQ6CMAyG32bHRXACHnbCmJiYeQC9mjrqJBQ2NzDx7YXJre33f-k_etB4OshhImIB38rKlGkgagejbLOgW1Xe05wnouCpEFywenGOBEZuYlRN_QP9usxehf7TapRNeHJH8J088eDaOF89rZhhvf5OdnlaiCzPiny_ZeNyrSF0M2EvCKXtHXhsztZEQT6BAjIHugODCnr8l4_exTdzkx8Wvi801QAAAA.
海南卫视,rtsp://27.148.240.189/PLTV/88888888/224/3221227068/43696065.smil?rrsip=27.148.240.138&zoneoffset=480&icpid=bestv&accounttype=1&limitflux=-1&limitdur=-1&tenantId=8601&GuardEncType=2&accountinfo=%7E%7EV2.0%7ExIF7mViLPuEGqT43Eif9UQ%7EV41H-c8kzSO9hrCbXBXUUo9sZcQEmEsAiOer0fPM7av5QYcqUFBRkMHr3-3BxIH9821eJ1FTOqQOtk0WKiRipTdk7GnBJpVBCJBj1kh34Gc%7EExtInfoWNHSPSTb%2B3AG0FnUkYLPMw%3D%3D%3A20210507121606%2C10500000308987%2C117.29.252.239%2C20210507121606%2Curn%3AHuawei%3AliveTV%3AXTV43696064%2C1000100036445520210507121606%2C-1%2C0%2C1%2C%2C%2C7%2C%2C%2C%2C4%2CEND
海南卫视,rtsp://27.148.240.181/PLTV/88888888/224/3221227068/43696065.smil?rrsip=27.148.240.138&zoneoffset=480&icpid=bestv&accounttype=1&limitflux=-1&limitdur=-1&tenantId=8601&accountinfo=%7E%7EV2.0%7ExIF7mViLPuEGqT43Eif9UQ%7EsDx4GJd5Sr5pYevmmuSb7lMNRcJZ8QqTk0LBOVj9HXJh8P2i1kD4jcBarRb5k9Ns0ihfdocarYCdnvZkFLewLSW1aXqQA1I4x5-WRR-bsJk%7EExtInfoWNHSPSTb%2B3AG0FnUkYLPMw%3D%3D%3A20230115200419%2C10500000044552%2C27.156.164.235%2C20230115200419%2Curn%3AHuawei%3AliveTV%3AXTV43696064%2C1000100009996820230115200419%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2CEND&GuardEncType=2
海南卫视,http://14.157.24.117:2345/rtp/239.253.43.35:5146
海南卫视,http://14.112.67.22:3861/rtp/239.253.43.35:5146
海南卫视,http://14.157.24.117:2345/rtp/239.253.43.101:5146
海南卫视,http://14.145.143.181:14022/rtp/239.253.43.35:5146
海南卫视,http://14.145.143.181:14022/rtp/239.253.43.101:5146
海南卫视,http://14.112.67.22:3861/rtp/239.253.43.101:5146
海南卫视,http://113.95.135.67:8188/rtp/239.253.43.35:5146
海南卫视,http://218.13.170.98:9901/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0
海南卫视,http://113.95.135.67:8188/rtp/239.253.43.101:5146
海南卫视,http://183.237.95.108:9901/tsfile/live/1060_1.m3u8?key=txiptv&playlive=1&authid=0
海南卫视,http://by4.nty.tv189.cn/live/tm-yshnws-4000k.m3u8
海南卫视,http://183.10.180.89:202/tsfile/live/1027_1.m3u8?key=txiptv&playlive=1&down=1
海南卫视,http://183.237.95.108:9901/tsfile/live/1090_1.m3u8?key=txiptv&playlive=1&authid=0
海南卫视,http://112.66.102.205:8888/rtp/239.253.64.253:5140
海南卫视,http://125.94.173.224:8888/rtp/239.253.43.35:5146
海南卫视,http://125.94.173.224:8888/rtp/239.253.43.101:5146
海南卫视,http://122.224.58.42:85/tsfile/live/0114_1.m3u8?key=txiptv&playlive=1&authid=0
海南少儿,http://112.66.102.205:8888/rtp/239.253.64.124:5140
海南少儿,http://112.66.103.188:8888/rtp/239.253.64.124:5140
海南少儿,http://113.98.11.46:3000/962067523
海南少儿,http://47.119.24.76:59093/962067523
海南少儿,http://14.118.89.10:7788/962067523
海南少儿,http://117.63.79.182:1234/962067523
海南少儿,http://www.ikerobot.com:1234/962067523
海南少儿,http://chen.ccwu.cc:1234/962067523
海南少儿,http://222.134.19.49:8090/962067523
海南少儿,http://116.236.204.18:1234/962067523
海南少儿,http://47.100.80.251:50001/962067523
海南少儿,http://223.247.25.219:1234/962067523
海南少儿,http://2280.eu.org:1234/962067523
海南少儿,http://222.213.105.65:7788/962067523
海南少儿,http://124.221.146.169:7001/962067523
海南少儿,http://121.29.157.193:7788/962067523
海南少儿,http://223.83.177.142:1234/962067523
海南少儿,http://45.78.61.93:1234/962067523
海南少儿,http://120.48.113.49:6006/962067523
海南少儿,http://27.12.12.174:1234/962067523
海南文旅,http://112.66.103.188:8888/rtp/239.253.64.122:5140
海南文旅,http://112.66.102.205:8888/rtp/239.253.64.122:5140
海南文旅,http://113.98.11.46:3000/962067526
海南文旅,http://223.247.25.219:1234/962067526
海南文旅,http://14.118.89.10:7788/962067526
海南文旅,http://222.134.19.49:8090/962067526
海南文旅,http://117.63.79.182:1234/962067526
海南文旅,http://222.213.105.65:7788/962067526
海南文旅,http://2280.eu.org:1234/962067526
海南文旅,http://116.236.204.18:1234/962067526
海南文旅,http://47.119.24.76:59093/962067526
海南文旅,http://47.100.80.251:50001/962067526
海南文旅,http://chen.ccwu.cc:1234/962067526
海南文旅,http://www.ikerobot.com:1234/962067526
海南文旅,http://43.226.38.166:1234/962067526
海南文旅,http://124.221.146.169:7001/962067526
海南文旅,http://121.29.157.193:7788/962067526
海南文旅,http://223.83.177.142:1234/962067526
海南文旅,http://45.78.61.93:1234/962067526
海南文旅,http://27.12.12.174:1234/962067526
海南新闻,http://112.66.102.205:8888/rtp/239.253.64.121:5140
海南新闻,http://112.66.103.188:8888/rtp/239.253.64.121:5140
海南新闻,http://47.119.24.76:59093/962067517
海南新闻,http://14.118.89.10:7788/962067517
海南新闻,http://116.236.204.18:1234/962067517
海南新闻,http://223.247.25.219:1234/962067517
海南新闻,http://113.98.11.46:3000/962067517
海南新闻,http://2280.eu.org:1234/962067517
海南新闻,http://www.ikerobot.com:1234/962067517
海南新闻,http://222.213.105.65:7788/962067517
海南新闻,http://47.100.80.251:50001/962067517
海南新闻,http://222.134.19.49:8090/962067517
海南新闻,http://43.226.38.166:1234/962067517
海南新闻,http://124.221.146.169:7001/962067517
海南新闻,http://chen.ccwu.cc:1234/962067517
海南新闻,http://117.63.79.182:1234/962067517
海南新闻,http://121.29.157.193:7788/962067517
海南新闻,http://27.12.12.174:1234/962067517
海南新闻,http://45.78.61.93:1234/962067517
海南新闻,http://120.48.113.49:6006/962067517
海南社会与法,http://112.66.103.188:8888/rtp/239.253.64.14:5140
海南社会与法,http://112.66.102.205:8888/rtp/239.253.64.14:5140
海南社会与法,http://47.119.24.76:59093/962045223
海南社会与法,http://113.98.11.46:3000/962045223
海南社会与法,http://14.118.89.10:7788/962045223
海南社会与法,http://222.213.105.65:7788/962045223
海南社会与法,http://117.63.79.182:1234/962045223
海南社会与法,http://2280.eu.org:1234/962045223
海南社会与法,http://www.ikerobot.com:1234/962045223
海南社会与法,http://116.236.204.18:1234/962045223
海南社会与法,http://121.29.157.193:7788/962045223
海南社会与法,http://27.12.12.174:1234/962045223
海南社会与法,http://124.221.146.169:7001/962045223
海南社会与法,http://47.100.80.251:50001/962045223
海南社会与法,http://43.226.38.166:1234/962045223
海南社会与法,http://223.83.177.142:1234/962045223
海南社会与法,http://120.48.113.49:6006/962045223
海南社会与法,http://mg.cttv.vip/962045223
海南社会与法,http://59.110.175.70:10000/962045223
海南社会与法,http://110.154.192.90:7788/962045223
看东方,http://bp-resource-dfl.bestv.cn/148/3/video.m3u8
海南自贸,http://112.66.102.205:8888/rtp/239.253.64.119:5140
海南自贸,http://112.66.103.188:8888/rtp/239.253.64.119:5140
海南自贸,http://47.119.24.76:59093/962045226
海南自贸,http://14.118.89.10:7788/962045226
海南自贸,http://113.98.11.46:3000/962045226
海南自贸,http://116.236.204.18:1234/962045226
海南自贸,http://117.63.79.182:1234/962045226
海南自贸,http://www.ikerobot.com:1234/962045226
海南自贸,http://27.12.12.174:1234/962045226
海南自贸,http://222.134.19.49:8090/962045226
海南自贸,http://222.213.105.65:7788/962045226
海南自贸,http://47.100.80.251:50001/962045226
海南自贸,http://124.221.146.169:7001/962045226
海南自贸,http://2280.eu.org:1234/962045226
海南自贸,http://45.78.61.93:1234/962045226
海南自贸,http://mg.cttv.vip/962045226
海南自贸,http://120.48.113.49:6006/962045226
海南自贸,http://223.83.177.142:1234/962045226
海南自贸,http://43.226.38.166:1234/962045226
海南自贸,http://121.29.157.193:7788/962045226

四川频道,#genre
四川文化旅游频道,http://182.140.125.47:808/hls/28/index.m3u8
四川经济频道,http://182.140.125.47:808/hls/27/index.m3u8
四川新闻频道,http://182.140.125.47:808/hls/29/index.m3u8
四川影视文艺频道,http://182.140.125.47:808/hls/30/index.m3u8
四川影视文艺频道,http://182.150.23.74:808/hls/39/index.m3u8
峨嵋电影频道,http://118.122.144.115:8888/newlive/live/hls/32/live.m3u8
峨嵋电影频道,http://182.150.23.74:808/hls/40/index.m3u8
甘孜综合,http://lxfile.lxxcb.cn:80/nmip-media/channellive/channel103799/playlist.m3u8
甘孜综合,http://lxfile.lxxcb.cn/nmip-media/channellive/channel103799/playlist.m3u8?zsicd
甘孜综合,http://lxfile.lxxcb.cn/nmip-media/channellive/channel103799/playlist.m3u8
甘孜综合,https://m3u8channel.ganzitv.com/nmip-media/channellive/channel1/playlist.m3u8
熊猫频道,rtsp://27.148.240.138/PLTV/88888888/224/3221226915/10000100000000060000000001706707_0.smil?zoneoffset=480&icpid=bestv&accounttype=1&limitflux=-1&limitdur=-1&tenantId=8601&accountinfo=%7E%7EV2.0%7EG4qL3K_72PhAkCMTv08ytQ%7ERH_bzdopoyPxlRU4atqrACUj7Kb_s8IKRSC5hfWjBp2C0uPjYkVP86x1wrwHEXJubPWheWUZdAXNCtpsgGp_qx6-jqXXjPXiFE6TsQt7xeo%7EExtInfoWNHSPSTb%2B3AG0FnUkYLPMw%3D%3D%3A20191104122119%2C830459%2C27.158.100.159%2C20191104122119%2C10000100000000050000000001733841%2C83045920191104122118%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2CEND&GuardEncType=2&it=H4sIAAAAAAAAAC2OwQ6CMAyG32bHRXACHnbCmJiYeQC9mjrqJBQ2NzDx7YXJre33f-k_etB4OshhImIB38rKlGkgagejbLOgW1Xe05wnouCpEFywenGOBEZuYlRN_QP9usxehf7TapRNeHJH8J088eDaOF89rZhhvf5OdnlaiCzPiny_ZeNyrSF0M2EvCKXtHXhsztZEQT6BAjIHugODCnr8l4_exTdzkx8Wvi801QAAAA.
成都高新电视,https://livepgc.chinamcache.com/pgc/d849e3b837e34409b46124c267a8a1cf.m3u8?auth_key=1719565624-0-0-c80453df5f2edc88776ce766e497b52b
威远综合,http://wy-live-pull.thecover.cn/rmtlive/fmzb1710746907096.m3u8
宝兴综合,http://tv.yunxya.com/channellive/baoxing.flv

山东频道,#genre
山东齐鲁,http://39.77.26.75:4002/rtp/239.253.254.114:8000
山东齐鲁,http://39.77.22.26:4002/rtp/239.253.254.114:8000
山东农科,http://39.77.26.75:4002/rtp/239.253.254.24:8000
山东农科,http://39.77.22.26:4002/rtp/239.253.254.24:8000
山东少儿,http://39.77.22.26:4002/rtp/239.253.254.25:8000
山东少儿,http://39.77.26.75:4002/rtp/239.253.254.25:8000
山东综艺,http://39.77.22.26:4002/rtp/239.253.254.159:8000
山东综艺,http://39.77.26.75:4002/rtp/239.253.254.159:8000
山东生活,http://39.77.22.26:4002/rtp/239.253.254.151:8000
山东生活,http://39.77.26.75:4002/rtp/239.253.254.151:8000
山东文旅频道,http://39.77.22.26:4002/rtp/239.253.254.160:8000
山东文旅频道,http://39.77.26.75:4002/rtp/239.253.254.160:8000
山东教育卫视,http://14.145.143.181:14022/rtp/239.77.1.35:5146
山东教育卫视,http://14.157.24.117:2345/rtp/239.77.1.35:5146
山东教育卫视,http://14.145.187.131:4022/rtp/239.77.1.35:5146
山东教育卫视,http://113.95.135.67:8188/rtp/239.77.1.35:5146
山东教育卫视,http://183.10.180.89:202/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&down=1
山东教育卫视,http://120.198.84.146:9901/tsfile/live/1095_1.m3u8?key=txiptv&playlive=1&authid=0
山东教育卫视,http://112.66.103.188:8888/rtp/239.253.64.241:5140
山东教育卫视,http://112.66.102.205:8888/rtp/239.253.64.241:5140
山东教育卫视,http://125.94.173.224:8888/rtp/239.77.1.35:5146
山东教育卫视,http://219.156.94.32:4022/rtp/225.1.4.164:1205
山东教育卫视,http://106.59.3.228:55555/rtp/239.200.201.77:8132
山东教育卫视,http://115.171.216.40:4000/rtp/225.1.8.190:4120
山东教育卫视,http://106.59.2.152:55555/rtp/239.200.201.77:8132
山东教育卫视,http://114.254.36.113:18888/rtp/239.3.1.52:4120
山东教育卫视,http://115.171.216.32:4000/rtp/225.1.8.190:4120
山东教育卫视,http://111.196.130.52:20000/rtp/239.3.1.52:4120
山东教育卫视,http://221.220.128.76:8012/rtp/239.3.1.52:4120
山东教育卫视,http://123.118.63.60:8686/rtp/239.3.1.52:4120
山东教育卫视,http://117.12.151.124:4022/rtp/225.1.2.118:5002
山东教育卫视,http://39.77.22.26:4002/rtp/239.253.254.59:8000

山西频道,#genre
山西社会与法治,http://113.26.251.182:8009/hls/22/index.m3u8
山西社会与法治,http://183.203.166.28:9003/hls/21/index.m3u8
山西影视,http://113.26.251.182:8009/hls/21/index.m3u8
山西文体生活,http://113.26.251.182:8009/hls/23/index.m3u8
山西文体生活,http://183.203.166.28:9003/hls/22/index.m3u8
山西黄河,http://113.26.251.182:8009/hls/24/index.m3u8
山西经济与科技,http://113.26.251.182:8009/hls/20/index.m3u8

云南频道,#genre
云南娱乐,http://106.59.3.228:55555/rtp/239.200.200.13:8848
云南娱乐,http://106.59.2.152:55555/rtp/239.200.200.13:8848
云南少儿,http://106.59.2.152:55555/rtp/239.200.200.32:8864
云南少儿,http://106.59.3.228:55555/rtp/239.200.200.32:8864
云南都市,http://106.59.2.152:55555/rtp/239.200.200.12:8844
云南都市,http://106.59.3.228:55555/rtp/239.200.200.12:8844
云南影视,rtmp://hwzbout.yntv.net/62hdvf/utrat7
云南影视,http://106.59.2.152:55555/rtp/239.200.200.15:8856
云南影视,http://106.59.3.228:55555/rtp/239.200.200.15:8856
云南康旅,http://106.59.2.152:55555/rtp/239.200.200.31:8860
云南康旅,http://106.59.3.228:55555/rtp/239.200.200.31:8860

黑龙江频道,#genre
哈尔滨新闻综合,http://stream.hrbtv.net/xwzh/sd/live.m3u8?zheild
哈尔滨娱乐,http://stream.hrbtv.net/ylpd/sd/live.m3u8?zheild

河北频道,#genre
河北经济频道,http://60.4.28.19:8077/rtp/239.253.92.171:6001
河北影视剧频道,http://60.4.28.19:8077/rtp/239.253.92.173:6003
河北少儿频道,http://60.4.28.19:8077/rtp/239.253.92.174:6004
河北都市频道,http://60.4.28.19:8077/rtp/239.253.92.172:6002
河北农民,http://ls.qingting.fm/live/1650.m3u8
河北农民,https://jwcdnqx.hebyun.com.cn/live/clzhpd/1500k/tzwj_video.m3u8?zhebd
河北农民,https://ls.qingting.fm/live/1650/64k.m3u8
邯郸新闻综合,http://jwcdnqx.hebyun.com.cn/live/hdxwzh/1500k/tzwj_video.m3u8
邯郸新闻综合,http://60.4.28.19:8077/rtp/239.253.93.11:6164
邯郸公共,http://jwcdnqx.hebyun.com.cn/live/hdgg/1500k/tzwj_video.m3u8
邯郸公共,http://60.4.28.19:8077/rtp/239.253.93.12:6165
邯郸公共,https://jwcdnqx.hebyun.com.cn/live/hdgg/1500k/tzwj_video.m3u8
涉县新闻综合,http://60.4.28.19:8077/rtp/239.253.93.106:6273
涉县新闻综合,https://jwcdnqx.hebyun.com.cn/live/SXTV1/1500k/tzwj_video.m3u8
昌黎电视台,https://jwcdnqx.hebyun.com.cn/live/clzhpd/1500k/tzwj_video.m3u8
涞 综合,http://60.4.28.19:8077/rtp/239.253.93.22:6175
涞 综合,https://jwcdnqx.hebyun.com.cn/live/jiyunlaiyuan/1500k/tzwj_video.m3u8
邯郸科技教育,https://jwcdnqx.hebyun.com.cn/live/hdkj/1500k/tzwj_video.m3u8
邯郸科技教育,http://jwcdnqx.hebyun.com.cn/live/hdkj/1500k/tzwj_video.m3u8
邯郸科技教育,https://jwcdnqx.hebyun.com.cn/live/hdkj/1500k/tzwj_video.m3u8?zhebd
邯郸科技教育,http://60.4.28.19:8077/rtp/239.253.93.13:6166
邢台综合,http://60.4.28.19:8077/rtp/239.253.93.8:6161
邢台综合,https://jwplay.hebyun.com.cn:443/live/xtsrmtzs/1500k/tzwj_video.m3u8
邢台综合,http://jwplay.hebyun.com.cn/live/xtsrmtzs/1500k/tzwj_video.m3u8
邢台生活,https://jwcdnqx.hebyun.com.cn/live/xtcsshpd/1500k/tzwj_video.m3u8
兴安新闻,http://play1-qk.nmtv.cn/live/1735546886977046.m3u8

贵州频道,#genre
安顺新闻,https://hplayer1.juyun.tv/camera/154379194.m3u8
安顺新闻,http://hplayer1.juyun.tv/camera/154379194.m3u8

广西频道,#genre
精彩影视,http://117.12.151.124:4022/rtp/225.1.1.141:5002
精彩影视,http://112.27.5.218:9901/tsfile/live/faacts/1040_1.m3u8?key=txiptv&playlive=1&authid=0
精彩影视,http://39.77.22.26:4002/rtp/239.253.254.142:8000
南宁文旅,http://615bbf179ba53515dccad7b1da5d1ad9.livehwc3.cn/hls.nntv.cn/nnlive/WLSH_24.m3u8?sub_m3u8=true&edge_slice=true&user_session_id=2598844eaee8a4265e706fc14b3fc11d
广西影视频道,http://221.7.175.154:8445/tsfile/live/1024_1.m3u8?key=txiptv&playlive=1&authid=0
广西影视频道,http://107.150.60.122/live/gxys.m3u8
广西影视频道,http://192.151.150.154/live/gxys.m3u8
广西影视频道,http://38.75.136.137:98/gslb/dsdqpub/gxys.m3u8?auth=testpub
广西影视频道,http://198.204.228.26/live/gxys.m3u8
广西新闻频道,http://221.7.175.154:8445/tsfile/live/1025_1.m3u8?key=txiptv&playlive=1&authid=0
广西新闻频道,http://38.75.136.137:98/gslb/dsdqpub/gxxw.m3u8?auth=testpub
广西新闻频道,http://198.204.228.26/live/gxxw.m3u8
广西新闻频道,http://192.151.150.154/live/gxxw.m3u8
广西新闻频道,http://107.150.60.122/live/gxxw.m3u8
广西新闻频道,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=gxxw
广西综艺旅游频道,http://221.7.175.154:8445/tsfile/live/1023_1.m3u8?key=txiptv&playlive=1&authid=0
广西综艺旅游频道,http://192.151.150.154/live/gxzy.m3u8
广西综艺旅游频道,http://198.204.228.26/live/gxzy.m3u8
广西综艺旅游频道,http://38.75.136.137:98/gslb/dsdqpub/gxzy.m3u8?auth=testpub
广西综艺旅游频道,http://107.150.60.122/live/gxzy.m3u8
广西都市频道,http://221.7.175.154:8445/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0
广西都市频道,http://192.151.150.154/live/gxds.m3u8
广西都市频道,http://198.204.228.26/live/gxds.m3u8
广西都市频道,http://38.75.136.137:98/gslb/dsdqpub/gxds.m3u8?auth=testpub
广西都市频道,http://107.150.60.122/live/gxds.m3u8
广西国际频道,http://107.150.60.122/live/gxgj.m3u8
广西国际频道,http://192.151.150.154/live/gxgj.m3u8
广西国际频道,http://198.204.228.26/live/gxgj.m3u8
广西国际频道,http://38.75.136.137:98/gslb/dsdqpub/gxgj.m3u8?auth=testpub
广西国际频道,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=gxgj

内蒙古频道,#genre
鄂尔多斯新闻,http://play1-qk.nmtv.cn/live/1735546299241021.m3u8
呼市新闻,http://play1-qk.nmtv.cn/live/1735545967595013.m3u8
包头新闻,http://play1-qk.nmtv.cn/live/1735546150395017.m3u8
呼伦贝尔新闻,http://play1-qk.nmtv.cn/live/1735546791130040.m3u8
通辽新闻,http://play1-qk.nmtv.cn/live/1735546745882037.m3u8
赤峰新闻,http://play1-qk.nmtv.cn/live/1735546697341033.m3u8
锡林郭勒盟一套,http://play1-qk.nmtv.cn/live/1735546994821050.m3u8
乌海都市,http://live.wuhainews.org.cn/dssh/sd/live.m3u8
阿拉善新闻,http://play1-qk.nmtv.cn/live/1735547046115053.m3u8

陕西频道,#genre
陕西新闻资讯频道,http://14.118.89.10:7788/956909289
陕西新闻资讯频道,http://113.98.11.46:3000/956909289
陕西新闻资讯频道,http://chen.ccwu.cc:1234/956909289
陕西新闻资讯频道,http://www.ikerobot.com:1234/956909289
陕西新闻资讯频道,http://117.63.79.182:1234/956909289
陕西新闻资讯频道,http://222.213.105.65:7788/956909289
陕西新闻资讯频道,http://47.119.24.76:59093/956909289
陕西新闻资讯频道,http://116.236.204.18:1234/956909289
陕西新闻资讯频道,http://124.221.146.169:7001/956909289
陕西新闻资讯频道,http://222.134.19.49:8090/956909289
陕西新闻资讯频道,http://223.83.177.142:1234/956909289
陕西新闻资讯频道,http://121.29.157.193:7788/956909289
陕西新闻资讯频道,http://43.226.38.166:1234/956909289
陕西新闻资讯频道,http://223.247.25.219:1234/956909289
陕西新闻资讯频道,http://2280.eu.org:1234/956909289
陕西新闻资讯频道,http://47.100.80.251:50001/956909289
陕西新闻资讯频道,http://27.12.12.174:1234/956909289
陕西新闻资讯频道,http://mg.cttv.vip/956909289
陕西新闻资讯频道,http://120.48.113.49:6006/956909289
陕西新闻资讯频道,http://45.78.61.93:1234/956909289
陕西都市青春频道,http://gxlive.snrtv.com/sx2-SD.m3u8
陕西都市青春频道,http://47.119.24.76:59093/956909358
陕西都市青春频道,http://113.98.11.46:3000/956909358
陕西都市青春频道,http://222.213.105.65:7788/956909358
陕西都市青春频道,http://chen.ccwu.cc:1234/956909358
陕西都市青春频道,http://223.247.25.219:1234/956909358
陕西都市青春频道,http://www.ikerobot.com:1234/956909358
陕西都市青春频道,http://117.63.79.182:1234/956909358
陕西都市青春频道,http://47.100.80.251:50001/956909358
陕西都市青春频道,http://222.134.19.49:8090/956909358
陕西都市青春频道,http://2280.eu.org:1234/956909358
陕西都市青春频道,http://124.221.146.169:7001/956909358
陕西都市青春频道,http://116.236.204.18:1234/956909358
陕西都市青春频道,http://43.226.38.166:1234/956909358
陕西都市青春频道,http://121.29.157.193:7788/956909358
陕西都市青春频道,http://223.83.177.142:1234/956909358
陕西都市青春频道,http://110.154.192.90:7788/956909358
陕西都市青春频道,http://120.48.113.49:6006/956909358
陕西都市青春频道,http://27.12.12.174:1234/956909358
陕西都市青春频道,http://14.118.89.10:7788/956909358
陕西公共频道,http://ls.qingting.fm/live/1222.m3u8
陕西体育休闲频道,http://14.118.89.10:7788/956909356
陕西体育休闲频道,http://113.98.11.46:3000/956909356
陕西体育休闲频道,http://47.119.24.76:59093/956909356
陕西体育休闲频道,http://116.236.204.18:1234/956909356
陕西体育休闲频道,http://117.63.79.182:1234/956909356
陕西体育休闲频道,http://223.247.25.219:1234/956909356
陕西体育休闲频道,http://124.221.146.169:7001/956909356
陕西体育休闲频道,http://2280.eu.org:1234/956909356
陕西体育休闲频道,http://chen.ccwu.cc:1234/956909356
陕西体育休闲频道,http://www.ikerobot.com:1234/956909356
陕西体育休闲频道,http://43.226.38.166:1234/956909356
陕西体育休闲频道,http://222.213.105.65:7788/956909356
陕西体育休闲频道,http://47.100.80.251:50001/956909356
陕西体育休闲频道,http://121.29.157.193:7788/956909356
陕西体育休闲频道,http://223.83.177.142:1234/956909356
陕西体育休闲频道,http://110.154.192.90:7788/956909356
陕西体育休闲频道,http://120.48.113.49:6006/956909356
陕西体育休闲频道,http://mg.cttv.vip/956909356
陕西体育休闲频道,http://222.134.19.49:8090/956909356
陕西体育休闲频道,http://27.12.12.174:1234/956909356
陕西银龄频道,http://gxlive.snrtv.com/sx3-SD.m3u8
陕西银龄频道,http://47.119.24.76:59093/956909362
陕西银龄频道,http://chen.ccwu.cc:1234/956909362
陕西银龄频道,http://113.98.11.46:3000/956909362
陕西银龄频道,http://223.247.25.219:1234/956909362
陕西银龄频道,http://2280.eu.org:1234/956909362
陕西银龄频道,http://14.118.89.10:7788/956909362
陕西银龄频道,http://222.213.105.65:7788/956909362
陕西银龄频道,http://222.134.19.49:8090/956909362
陕西银龄频道,http://116.236.204.18:1234/956909362
陕西银龄频道,http://117.63.79.182:1234/956909362
陕西银龄频道,http://121.29.157.193:7788/956909362
陕西银龄频道,http://47.100.80.251:50001/956909362
陕西银龄频道,http://www.ikerobot.com:1234/956909362
陕西银龄频道,http://43.226.38.166:1234/956909362
陕西银龄频道,http://124.221.146.169:7001/956909362
陕西银龄频道,http://223.83.177.142:1234/956909362
陕西银龄频道,http://45.78.61.93:1234/956909362
陕西银龄频道,http://120.48.113.49:6006/956909362
陕西银龄频道,http://mg.cttv.vip/956909362
